"","id","name","price","longitude","latitude","review_scores_rating","host_listings_count","neighbourhood_cleansed","property_type","room_type","bedrooms","beds","log_price","log_score","log_house","log_bed","log_bedroom"
"1356",40938598,"Newly Renovated Stylish Modern Guest House",336,-71.07443,42.31672,4.8,4,"Roxbury","Entire residential home","Entire home/apt",4,5,5.8171111599632,1.56861591791385,1.38629436111989,1.6094379124341,1.38629436111989
"1357",40971703,"Lovely, Pet-Friendly 2BR in Boston Near Metro",171,-71.06435,42.36567,5,1236,"Downtown","Entire serviced apartment","Entire home/apt",2,2,5.14166355650266,1.6094379124341,7.11963563801764,0.693147180559945,0.693147180559945
"1358",40983705,"Sutton Comfort Bedroom 2",86,-71.08976,42.28313,4.74,3,"Mattapan","Private room in rental unit","Private room",1,1,4.45434729625351,1.55603713570699,1.09861228866811,0,0
"1359",40991111,"Cozy and convenient with parking/downtown/airport",90,-71.03136,42.37826,4.61,9,"East Boston","Entire rental unit","Entire home/apt",1,3,4.49980967033027,1.52822785700856,2.19722457733622,1.09861228866811,0
"1360",40991291,"Cozy with roof top deck - parking/downtown/airport",90,-71.03108,42.37845,4.55,9,"East Boston","Entire rental unit","Entire home/apt",1,2,4.49980967033027,1.51512723296286,2.19722457733622,0.693147180559945,0
"1361",41076804,"Furnished 2BR in Boston w/ Gym + .5 miles to Metro",203,-71.08,42.34724,5,1236,"Back Bay","Entire serviced apartment","Entire home/apt",2,2,5.31320597904179,1.6094379124341,7.11963563801764,0.693147180559945,0.693147180559945
"1362",41105586,"Furnished Pet-Friendly 1BR in Boston w/ Gym",133,-71.06426,42.35036,4.67,1236,"Downtown","Entire serviced apartment","Entire home/apt",1,1,4.89034912822175,1.54115907168081,7.11963563801764,0,0
"1363",41283883,"Sutton private room 3",84,-71.09055,42.28289,4.54,3,"Mattapan","Private room in rental unit","Private room",1,1,4.43081679884331,1.51292701205326,1.09861228866811,0,0
"1364",41397978,"1863 House Bed and  Breakfast M307 Room 1",164,-71.07619,42.34387,5,14,"South End","Private room in bed and breakfast","Private room",1,1,5.0998664278242,1.6094379124341,2.63905732961526,0,0
"1365",41415978,"Spacious & Beautiful Entire Apt in Boston",175,-71.07738,42.30015,5,1,"Dorchester","Entire rental unit","Entire home/apt",3,3,5.16478597392351,1.6094379124341,0,1.09861228866811,1.09861228866811
"1366",41615014,"Boston 1BR at Watermark Seaport w/ Concierge + Gym",150,-71.04693,42.35064,5,1236,"South Boston Waterfront","Entire serviced apartment","Entire home/apt",1,1,5.01063529409626,1.6094379124341,7.11963563801764,0,0
"1367",41624190,"Spacious 1st Floor Private Room Close to Downtown",38,-71.07015,42.32201,5,6,"Roxbury","Private room in rental unit","Private room",1,1,3.63758615972639,1.6094379124341,1.79175946922805,0,0
"1368",41645478,"The GV Parlor Bedroom w/AC | Queen Bed w/En-Suite TV |  Short walk to Redline for Mass General and Boston Medical!",51,-71.06113,42.31384,2.33,28,"Dorchester","Private room in residential home","Private room",1,1,3.93182563272433,0.845868267577609,3.3322045101752,0,0
"1369",41666852,"The GV Blue Bedroom w/AC! | Queen Bed w/En-Suite TV | Short walk to Redline for Mass General!",46,-71.06113,42.31384,5,28,"Dorchester","Private room in residential home","Private room",1,1,3.8286413964891,1.6094379124341,3.3322045101752,0,0
"1370",41763645,"Spacious Egleston Square 2 bedroom (dog friendly)",257,-71.09664,42.31608,5,2,"Roxbury","Entire condominium (condo)","Entire home/apt",2,5,5.54907608489522,1.6094379124341,0.693147180559945,1.6094379124341,0.693147180559945
"1371",41765021,"*HEART OF BOSTON* Downtown/South End/Back Bay",357,-71.07344,42.3457,4.95,3,"South End","Entire rental unit","Entire home/apt",3,4,5.87773578177964,1.5993875765806,1.09861228866811,1.38629436111989,1.09861228866811
"1372",41799161,"The Roseclair Bedroom 2 w/Central AC! | Queen bed w/En-Suite HdTV | Short walk to the Redline for UMass and Mass General!",31,-71.06023,42.32139,5,28,"Dorchester","Private room in rental unit","Private room",1,1,3.43398720448515,1.6094379124341,3.3322045101752,0,0
"1373",41876953,"The Roseclair Bedroom 1 w/Central AC! | Queen bed w/En-Suite HdTV | Short walk to the Redline for UMass and Mass General!",41,-71.05982,42.32093,3.5,28,"Dorchester","Private room in rental unit","Private room",1,1,3.71357206670431,1.25276296849537,3.3322045101752,0,0
"1374",41876957,"The Roseclair Bedroom 3 w/Central AC | Queen bed w/En-Suite HdTV | Short walk to the Redline for UMass and Mass General!",46,-71.0621,42.32287,5,28,"Dorchester","Private room in rental unit","Private room",1,1,3.8286413964891,1.6094379124341,3.3322045101752,0,0
"1375",41878371,"Colorful Private Bedroom in Egleston Sq Condo",52,-71.09591,42.31498,4.83,2,"Roxbury","Private room in condominium (condo)","Private room",1,2,3.95124371858143,1.57484646766448,0.693147180559945,0.693147180559945,0
"1376",41907280,"The GV Yellow Bedroom w/AC | Queen Bed with En-Suite TV  | Walk to Redline for Mass General!",46,-71.06223,42.3139,5,28,"Dorchester","Private room in residential home","Private room",1,1,3.8286413964891,1.6094379124341,3.3322045101752,0,0
"1377",41923522,"(PF2) Gorgeous Back Bay living!",280,-71.08624,42.34824,4.68,4,"Back Bay","Entire rental unit","Entire home/apt",1,1,5.63478960316925,1.54329810992956,1.38629436111989,0,0
"1378",41949115,"(PF3) Relaxing Home in Back Bay",285,-71.08496,42.34752,4.93,4,"Back Bay","Entire rental unit","Entire home/apt",1,1,5.65248918026865,1.5953389880546,1.38629436111989,0,0
"1379",41949153,"Walk to Harvard ★FREE PARKING★ Clean & Convenient",328,-71.13103,42.36399,4.88,1,"Allston","Entire residential home","Entire home/apt",3,5,5.79301360838414,1.58514521986506,0,1.6094379124341,1.09861228866811
"1380",41963633,"Awesome 3 Bed Close To Boston With Parking",199,-71.11702,42.27806,5,7,"Roslindale","Entire rental unit","Entire home/apt",3,3,5.29330482472449,1.6094379124341,1.94591014905531,1.09861228866811,1.09861228866811
"1381",41992786,"Home Sweet Home",190,-71.06686,42.29098,4.5,4,"Dorchester","Entire rental unit","Entire home/apt",3,3,5.24702407216049,1.50407739677627,1.38629436111989,1.09861228866811,1.09861228866811
"1382",42094372,"Airy Downtown 1BR Near Harbor w/ Concierge",162,-71.05726,42.35721,3.67,1236,"Downtown","Entire serviced apartment","Entire home/apt",1,1,5.08759633523238,1.30019166206648,7.11963563801764,0,0
"1383",42094510,"Beautiful 1BR in The Devonshire Near Shops",165,-71.05675,42.3573,5,1236,"Downtown","Entire serviced apartment","Entire home/apt",1,1,5.10594547390058,1.6094379124341,7.11963563801764,0,0
"1384",42206911,"Wonderful 2br apt at Boston's hospitals",299,-71.11221,42.32799,3,5,"Jamaica Plain","Entire rental unit","Entire home/apt",2,3,5.70044357339069,1.09861228866811,1.6094379124341,1.09861228866811,0.693147180559945
"1385",42239298,"New England Victorian Oasis",63,-71.11571,42.25082,4.92,4,"Hyde Park","Private room in guest suite","Private room",1,0,4.14313472639153,1.59330853050422,1.38629436111989,0,0
"1386",42358001,"Bright and Spacious",139,-71.10035,42.31074,4.76,4,"Jamaica Plain","Private room in residential home","Private room",1,1,4.93447393313069,1.56024766824333,1.38629436111989,0,0
"1387",42376848,"The Redlands 1 w/AC | 2BR 1BA w/EnSuite HdTv's | Short walk to train and near Brookline, Faulkner and walk to shopping!",97,-71.15331,42.29253,5,28,"West Roxbury","Entire rental unit","Entire home/apt",2,3,4.57471097850338,1.6094379124341,3.3322045101752,1.09861228866811,0.693147180559945
"1388",42379429,"Bright and comfortable",139,-71.10197,42.31237,5,4,"Jamaica Plain","Private room in condominium (condo)","Private room",1,1,4.93447393313069,1.6094379124341,1.38629436111989,0,0
"1389",42404818,"Lovely Place in Jamaica Plain Room #2",40,-71.10869,42.32388,3.5,20,"Jamaica Plain","Private room in rental unit","Private room",1,1,3.68887945411394,1.25276296849537,2.99573227355399,0,0
"1390",42449171,"Magnificent Duplex Condo - Walk Everywhere!",440,-71.0879,42.34426,4.83,15,"Fenway","Entire condominium (condo)","Entire home/apt",3,3,6.08677472691231,1.57484646766448,2.70805020110221,1.09861228866811,1.09861228866811
"1391",42454025,"Traveling Medical Professional | Private Bath | 2F",65,-71.09497,42.32667,5,69,"Roxbury","Private room in residential home","Private room",1,1,4.17438726989564,1.6094379124341,4.23410650459726,0,0
"1392",42517503,"Charming 3 bedroom suite in the heart of Boston",154,-71.05766,42.28739,4.95,2,"Dorchester","Entire guest suite","Entire home/apt",3,4,5.03695260241363,1.5993875765806,0.693147180559945,1.38629436111989,1.09861228866811
"1393",42591679,"Designed 1st Floor Furnished Bedroom by Downtown",38,-71.06844,42.32317,5,6,"Roxbury","Private room in rental unit","Private room",1,1,3.63758615972639,1.6094379124341,1.79175946922805,0,0
"1394",42592642,"Garden 1st Floor Furnished Bedroom",38,-71.06855,42.32389,5,6,"Roxbury","Private room in rental unit","Private room",1,1,3.63758615972639,1.6094379124341,1.79175946922805,0,0
"1395",42644088,"Urban oasis - Parking/Downtown/Airport",100,-71.03775,42.38157,4.65,9,"East Boston","Entire rental unit","Entire home/apt",2,3,4.60517018598809,1.53686721959926,2.19722457733622,1.09861228866811,0.693147180559945
"1396",42708089,"Ample Allston 2BR w/ W/D in basement, by Blueground",245,-71.149483,42.349651,3,1987,"Brighton","Entire rental unit","Entire home/apt",2,2,5.50125821054473,1.09861228866811,7.59438124255182,0.693147180559945,0.693147180559945
"1397",42708127,"Bright Allston 2BR w/ W/D in basement, by Blueground",227,-71.149399,42.349827,4,1987,"Brighton","Entire rental unit","Entire home/apt",2,2,5.4249500174814,1.38629436111989,7.59438124255182,0.693147180559945,0.693147180559945
"1398",42708634,"Airy 1BR in Downtown w/ Concierge Near Transit",215,-71.05825,42.35914,5,1236,"Downtown","Entire serviced apartment","Entire home/apt",1,1,5.37063802812766,1.6094379124341,7.11963563801764,0,0
"1399",42831086,"Lovely Home | near T",498,-71.0572,42.32097,4.79,4,"Dorchester","Entire residential home","Entire home/apt",4,7,6.21060007702465,1.56653041142282,1.38629436111989,1.94591014905531,1.38629436111989
"1400",42833412,"Stylish Place | near South End",244,-71.08741,42.3301,4.89,10,"Roxbury","Entire residential home","Entire home/apt",1,3,5.4971682252932,1.58719230348678,2.30258509299405,1.09861228866811,0
"1401",42833990,"Charming Luxury Duplex | near T",484,-71.08784,42.33059,4.8,10,"Roxbury","Entire residential home","Entire home/apt",3,9,6.18208490671663,1.56861591791385,2.30258509299405,2.19722457733622,1.09861228866811
"1402",42834234,"Soaring Oasis | near South End",835,-71.08861,42.3286,5,10,"Roxbury","Entire residential home","Entire home/apt",5,12,6.72743172485086,1.6094379124341,2.30258509299405,2.484906649788,1.6094379124341
"1403",42870400,"The Dorset Bedroom 1 w/Central Air! |  Queen Bed w/En-Suite TV | Short walk to the Redline for UMass and Mass General!",52,-71.06046,42.32128,1.5,28,"Dorchester","Private room in rental unit","Private room",1,1,3.95124371858143,0.405465108108164,3.3322045101752,0,0
"1404",42870430,"The Dorset Bedroom 2 w/Central AC! | Queen Bedroom w/EnSuite TV | Short walk to the Redline for UMass and Mass General!",28,-71.05997,42.323,5,28,"Dorchester","Private room in rental unit","Private room",1,1,3.3322045101752,1.6094379124341,3.3322045101752,0,0
"1405",42870478,"The Dorset (Bedroom 3) w/Central AC! | Queen Bedroom w/En-Suite HdTV | Short walk to the Redline for UMass and Mass General!",49,-71.06031,42.32308,2,28,"Dorchester","Private room in rental unit","Private room",1,1,3.89182029811063,0.693147180559945,3.3322045101752,0,0
"1406",42882611,"1 Bedroom | Patio | Full-Kitchen (I)",125,-71.07457,42.33816,5,2,"South End","Private room in condominium (condo)","Private room",1,1,4.8283137373023,1.6094379124341,0.693147180559945,0,0
"1407",42915815,"High floor Luxury building with river views",99,-71.06833,42.36548,5,2,"West End","Private room in condominium (condo)","Private room",1,1,4.59511985013459,1.6094379124341,0.693147180559945,0,0
"1408",42962143,"Furnished Room in Convenient JFK/UMass Location",46,-71.05375,42.31668,5,1,"Dorchester","Private room in rental unit","Private room",1,1,3.8286413964891,1.6094379124341,0,0,0
"1409",42975758,"Comfy Spacious Room Near Harvard BS",64,-71.13054,42.36283,5,2,"Allston","Private room in residential home","Private room",1,1,4.15888308335967,1.6094379124341,0.693147180559945,0,0
"1410",42980478,"Comfy Room Close to Harvard BS",57,-71.13049,42.36091,4.5,2,"Allston","Private room in residential home","Private room",1,1,4.04305126783455,1.50407739677627,0.693147180559945,0,0
"1411",43071363,"* NEW Listing * A True GEM in South End , Boston!!",213,-71.07195,42.34488,4.91,6,"South End","Entire rental unit","Entire home/apt",1,1,5.36129216570943,1.59127394180643,1.79175946922805,0,0
"1412",43087326,"Triple Decker 4 Bed Apartment Close to Downtown",134,-71.06902,42.32381,5,6,"Roxbury","Entire rental unit","Entire home/apt",4,4,4.89783979995091,1.6094379124341,1.79175946922805,1.38629436111989,1.38629436111989
"1413",43176358,"Spacious Living in the Heart of North End",61,-71.0569,42.36569,5,1,"North End","Private room in rental unit","Private room",1,1,4.11087386417331,1.6094379124341,0,0,0
"1414",43267987,"Spacious 1BR | Laundry | Gym | Close to Hospitals",386,-71.06138,42.35138,4.77,399,"Chinatown","Entire rental unit","Entire home/apt",1,2,5.95583736946483,1.56234630490025,5.98896141688986,0.693147180559945,0
"1415",43275982,"Modern 1BR | Kitchen | Work From Home | Free WiFi",386,-71.06169,42.35136,4.44,399,"Chinatown","Entire rental unit","Entire home/apt",1,2,5.95583736946483,1.49065437644413,5.98896141688986,0.693147180559945,0
"1416",43277439,"Private & Clean 2BR | Balcony | Downtown Boston",615,-71.05984,42.35119,4,399,"Chinatown","Entire rental unit","Entire home/apt",2,3,6.42162226780652,1.38629436111989,5.98896141688986,1.09861228866811,0.693147180559945
"1417",43278187,"Modern 2BR Apt | Full Kitchen | Gym | Boston | GLS",533,-71.05969,42.35171,4.14,399,"Chinatown","Entire rental unit","Entire home/apt",2,3,6.27852142416584,1.42069578783722,5.98896141688986,1.09861228866811,0.693147180559945
"1418",43690440,"Beautiful 2-bedroom apartment/1st floor",150,-71.05524,42.31272,4.54,14,"Dorchester","Entire rental unit","Entire home/apt",2,2,5.01063529409626,1.51292701205326,2.63905732961526,0.693147180559945,0.693147180559945
"1419",43690671,"Beautiful 2 bedroom apartment/2nd floor",128,-71.05719,42.31313,4.91,14,"Dorchester","Entire rental unit","Entire home/apt",2,2,4.85203026391962,1.59127394180643,2.63905732961526,0.693147180559945,0.693147180559945
"1420",43690782,"Beautiful 2-bedroom apartment/3rd floor",128,-71.05712,42.31404,4.7,14,"Dorchester","Entire rental unit","Entire home/apt",2,2,4.85203026391962,1.54756250871601,2.63905732961526,0.693147180559945,0.693147180559945
"1421",43715032,"SUPERIOR ROOM",394,-71.0705,42.35064,4.33,12,"Back Bay","Room in hotel","Hotel room",1,1,5.97635090929793,1.4655675420144,2.484906649788,0,0
"1422",43757873,"4BR - Visit Boston Like a Local!",235,-71.06814,42.38102,5,1,"Charlestown","Entire residential home","Entire home/apt",4,6,5.45958551414416,1.6094379124341,0,1.79175946922805,1.38629436111989
"1423",43777109,"The Cellar at Adams Village",69,-71.05732,42.28544,5,3,"Dorchester","Private room in residential home","Private room",1,1,4.23410650459726,1.6094379124341,1.09861228866811,0,0
"1424",43798387,"Book Boston Academic year",62,-71.09381,42.34795,5,3,"Fenway","Entire condominium (condo)","Entire home/apt",1,1,4.12713438504509,1.6094379124341,1.09861228866811,0,0
"1425",43806155,"Massive Penthouse W Stunning view next to MGH",557,-71.06584,42.36513,3,35,"West End","Entire rental unit","Entire home/apt",1,1,6.32256523992728,1.09861228866811,3.55534806148941,0,0
"1426",43921609,"Beautiful 1BR in Boston Close to Hospitals",426,-71.06044,42.35329,5,291,"Downtown","Entire rental unit","Entire home/apt",1,2,6.05443934626937,1.6094379124341,5.67332326717149,0.693147180559945,0
"1427",43921650,"Upscale 2BR Apartment | Downtown Boston",573,-71.06056,42.35111,4,291,"Chinatown","Entire rental unit","Entire home/apt",2,3,6.35088571671474,1.38629436111989,5.67332326717149,1.09861228866811,0.693147180559945
"1428",43957080,"Two Bedroom Apartment in Downtown Boston",599,-71.06153,42.35143,5,291,"Chinatown","Entire rental unit","Entire home/apt",2,3,6.39526159811545,1.6094379124341,5.67332326717149,1.09861228866811,0.693147180559945
"1429",44058140,"Historic Brownstone with Modern Amenities.",112,-71.09575,42.32875,4.91,2,"Roxbury","Entire condominium (condo)","Entire home/apt",1,2,4.71849887129509,1.59127394180643,0.693147180559945,0.693147180559945,0
"1430",44060070,"Luxury 1 BR | WiFi | Washer/D | Boston | GLS",278,-71.06179,42.35302,5,357,"Downtown","Entire rental unit","Entire home/apt",1,2,5.62762111369064,1.6094379124341,5.87773578177964,0.693147180559945,0
"1431",44135745,"Pvt. Bedroom + BA | Flexible Housing | 33 #2A",60,-71.09169,42.32893,4,69,"Roxbury","Private room in residential home","Private room",1,0,4.0943445622221,1.38629436111989,4.23410650459726,0,0
"1432",44274987,"Li’L Italy, Harbor apartment",82,-71.05137,42.36509,5,3,"North End","Entire rental unit","Entire home/apt",1,2,4.40671924726425,1.6094379124341,1.09861228866811,0.693147180559945,0
"1433",44340294,"Modern Style Cozy Private Apt",105,-71.1406,42.27743,4.83,1,"Roslindale","Entire rental unit","Entire home/apt",1,2,4.65396035015752,1.57484646766448,0,0.693147180559945,0
"1434",44444878,"Beautiful Brownstone in Heart of the Back Bay",125,-71.08539,42.3523,5,2,"Back Bay","Entire condominium (condo)","Entire home/apt",1,1,4.8283137373023,1.6094379124341,0.693147180559945,0,0
"1435",44549370,"Furnished 1Bedroom with Elevator close to MBTA",238,-71.14656,42.33973,5,45,"Brighton","Entire rental unit","Entire home/apt",1,1,5.47227067367148,1.6094379124341,3.80666248977032,0,0
"1436",44616866,"Luxury 2BR 2 BA with balcony and lake view",499,-71.11302,42.33086,3,5,"Mission Hill","Entire rental unit","Entire home/apt",2,3,6.21260609575152,1.09861228866811,1.6094379124341,1.09861228866811,0.693147180559945
"1437",44820346,"NONE SMOKING ROOM K:Spacious & SUPER SAFE & QUIET",55,-71.05386,42.28658,5,3,"Dorchester","Private room in rental unit","Private room",1,0,4.00733318523247,1.6094379124341,1.09861228866811,0,0
"1438",44821182,"Non smoking Room S:Specious Super Safe QuietClean",49,-71.05558,42.28583,4.89,3,"Dorchester","Private room in rental unit","Private room",1,1,3.89182029811063,1.58719230348678,1.09861228866811,0,0
"1439",44906627,"Ultra Comfy Modern in the Center of the South End",150,-71.07443,42.3423,5,3,"South End","Entire condominium (condo)","Entire home/apt",1,1,5.01063529409626,1.6094379124341,1.09861228866811,0,0
"1440",45019855,"Pvt. Bedroom + BA | Flexible Housing | 33 #2F",60,-71.09197,42.32865,3,69,"Roxbury","Private room in residential home","Private room",1,1,4.0943445622221,1.09861228866811,4.23410650459726,0,0
"1441",45112213,"Tasteful Luxury space minutes from EVERYTHING.",189,-71.07078,42.33056,4.19,6,"Roxbury","Entire rental unit","Entire home/apt",2,2,5.24174701505964,1.43270073393405,1.79175946922805,0.693147180559945,0.693147180559945
"1442",45234614,"Downtown Studio Apt, near Tufts Med, BMC, MGF",201,-71.06575,42.35067,4.55,43,"Downtown","Entire rental unit","Entire home/apt",1,0,5.30330490805908,1.51512723296286,3.76120011569356,0,0
"1443",45253366,"Cozy apartment in the lively heart of Boston",120,-71.05602,42.36524,4.64,1,"North End","Entire condominium (condo)","Entire home/apt",1,2,4.78749174278205,1.53471436623816,0,0.693147180559945,0
"1444",45346226,"FOUND Boston Common - Bed in a Shared Quad Room",203,-71.06754,42.3502,4.61,5,"Bay Village","Shared room in boutique hotel","Shared room",1,1,5.31320597904179,1.52822785700856,1.6094379124341,0,0
"1445",45347651,"FOUND Boston Common - Standard Full Room",279,-71.06768,42.34964,4.38,5,"Bay Village","Room in boutique hotel","Private room",1,1,5.63121178182137,1.47704872438835,1.6094379124341,0,0
"1446",45349044,"FOUND Boston Common - Queen Room",293,-71.06596,42.34887,4.24,5,"Downtown","Room in boutique hotel","Private room",1,1,5.68017260901707,1.44456326924387,1.6094379124341,0,0
"1447",45349148,"FOUND Boston Common - Double Queen Room",303,-71.06535,42.34935,4.46,5,"Downtown","Room in boutique hotel","Private room",1,2,5.71373280550937,1.49514876603197,1.6094379124341,0.693147180559945,0
"1448",45354353,"(F) Cozy & comfortable room near Harvard, MIT & BU",70,-71.12831,42.35882,5,6,"Allston","Private room in residential home","Private room",1,1,4.24849524204936,1.6094379124341,1.79175946922805,0,0
"1449",45354387,"(H) Cozy bedroom near Harvard, MIT & BU",70,-71.12865,42.35681,5,6,"Allston","Private room in residential home","Private room",1,1,4.24849524204936,1.6094379124341,1.79175946922805,0,0
"1450",45354534,"Cozy room near Harvard, MIT, BU & prime diners (I)",70,-71.1301,42.35907,5,6,"Allston","Private room in residential home","Private room",1,1,4.24849524204936,1.6094379124341,1.79175946922805,0,0
"1451",45449241,"FOUND Boston Common - Single Room",245,-71.06547,42.34918,4.35,5,"Downtown","Room in boutique hotel","Private room",1,1,5.50125821054473,1.47017584510059,1.6094379124341,0,0
"1452",45493742,"Large Loft Steps From Boston Common | Short Stays",472,-71.062,42.35542,4.63,31,"Downtown","Entire serviced apartment","Entire home/apt",3,3,6.15697898558556,1.53255686809814,3.43398720448515,1.09861228866811,1.09861228866811
"1453",45493951,"Luxury Furnished Loft near Park Street Station",352,-71.06195,42.35518,4.77,31,"Downtown","Entire serviced apartment","Entire home/apt",2,2,5.8636311755981,1.56234630490025,3.43398720448515,0.693147180559945,0.693147180559945
"1454",45494260,"Downtown Luxury | Students Welcome | W/D in unit",634,-71.06183,42.3573,4.69,31,"Downtown","Entire serviced apartment","Entire home/apt",4,4,6.45204895443723,1.54543258245819,3.43398720448515,1.38629436111989,1.38629436111989
"1455",45501019,"Newly renovated urban oasis | convenient & clean",117,-71.03994,42.37714,4.96,1,"East Boston","Entire rental unit","Entire home/apt",1,2,4.76217393479776,1.60140574073684,0,0.693147180559945,0
"1456",45501951,"Downtown Designer Home| Keyless | W/D in unit",634,-71.06022,42.35656,4.65,31,"Downtown","Entire serviced apartment","Entire home/apt",4,4,6.45204895443723,1.53686721959926,3.43398720448515,1.38629436111989,1.38629436111989
"1457",45502178,"Luxury Loft | Boston Common | Monthly Discount",659,-71.06056,42.35562,4.73,31,"Downtown","Entire serviced apartment","Entire home/apt",3,3,6.49072353450251,1.55392520250384,3.43398720448515,1.09861228866811,1.09861228866811
"1458",45515569,"Boston Delight",40,-71.10309,42.32363,4.75,6,"Jamaica Plain","Private room in rental unit","Private room",1,1,3.68887945411394,1.55814461804655,1.79175946922805,0,0
"1459",45531759,"Luxury Brownstone Penthouse Duplex",971,-71.08367,42.34163,5,3,"Fenway","Entire rental unit","Entire home/apt",4,4,6.87832646829133,1.6094379124341,1.09861228866811,1.38629436111989,1.38629436111989
"1460",45539554,"Monthly Discounts - Fully Furnished 4br, 2ba Loft!",502,-71.06232,42.35712,4.69,31,"Downtown","Entire serviced apartment","Entire home/apt",4,4,6.21860011969173,1.54543258245819,3.43398720448515,1.38629436111989,1.38629436111989
"1461",45539765,"Keyless Entry | Laundry in Unit | Pet Friendly",372,-71.06153,42.35727,4.7,31,"Downtown","Entire serviced apartment","Entire home/apt",2,2,5.91889385427315,1.54756250871601,3.43398720448515,0.693147180559945,0.693147180559945
"1462",45542821,"Centrally Located Luxurious Loft | Walk Anywhere!",579,-71.06222,42.35735,4.76,31,"Downtown","Entire serviced apartment","Entire home/apt",4,4,6.361302477573,1.56024766824333,3.43398720448515,1.38629436111989,1.38629436111989
"1463",45543316,"Monthly Discounts - Furnished Luxury 3br, 2ba Loft",479,-71.06206,42.3558,4.59,31,"Downtown","Entire serviced apartment","Entire home/apt",3,3,6.17170059741091,1.52388002407245,3.43398720448515,1.09861228866811,1.09861228866811
"1464",45543382,"Pet Friendly | Downtown Boston | Elevator + W/D",364,-71.06095,42.35527,4.44,31,"Downtown","Entire serviced apartment","Entire home/apt",2,2,5.89715386763674,1.49065437644413,3.43398720448515,0.693147180559945,0.693147180559945
"1465",45580266,"One Bedroom near Back Bay Fens, Great Views",175,-71.08783,42.34614,5,183,"Fenway","Entire rental unit","Entire home/apt",1,1,5.16478597392351,1.6094379124341,5.20948615284142,0,0
"1466",45608676,"Hip & Sleek 1Bedroom Steps from MGH, MBTA",237,-71.06539,42.36107,4.33,45,"Beacon Hill","Entire rental unit","Entire home/apt",1,1,5.46806014113513,1.4655675420144,3.80666248977032,0,0
"1467",45641345,"Private room  near T-Station",33,-71.12205,42.29309,4,3,"Roslindale","Private room in residential home","Private room",1,1,3.49650756146648,1.38629436111989,1.09861228866811,0,0
"1468",45658966,"Spacious room with private living room near T",45,-71.12194,42.29156,4.67,3,"Roslindale","Private room in residential home","Private room",1,1,3.80666248977032,1.54115907168081,1.09861228866811,0,0
"1469",45675549,"Lavishly Designed Home | With Office | Close to T",533,-71.06075,42.35535,4.74,31,"Downtown","Entire rental unit","Entire home/apt",4,4,6.27852142416584,1.55603713570699,3.43398720448515,1.38629436111989,1.38629436111989
"1470",45676233,"200mbps speeds - Laundry - Discounted Long Stays",356,-71.06242,42.35513,4.67,31,"Downtown","Entire rental unit","Entire home/apt",2,2,5.87493073085203,1.54115907168081,3.43398720448515,0.693147180559945,0.693147180559945
"1471",45699883,"Modern 1BR | Desk+WiFi | Fitness Center| E Boston",385,-71.03926,42.36679,4,399,"East Boston","Entire rental unit","Entire home/apt",1,2,5.95324333428778,1.38629436111989,5.98896141688986,0.693147180559945,0
"1472",45844741,"Great public transportation to tour all of Boston!",150,-71.06375,42.30736,4.96,1,"Dorchester","Entire rental unit","Entire home/apt",3,4,5.01063529409626,1.60140574073684,0,1.38629436111989,1.09861228866811
"1473",45878987,"Cozy Boston Condo with large private deck",120,-71.05357,42.33555,5,1,"South Boston","Entire condominium (condo)","Entire home/apt",2,2,4.78749174278205,1.6094379124341,0,0.693147180559945,0.693147180559945
"1474",45894644,"Loft with Remote Workspace and Peloton Tread!",300,-71.05601,42.31723,5,1,"Dorchester","Entire condominium (condo)","Entire home/apt",2,1,5.7037824746562,1.6094379124341,0,0,0.693147180559945
"1475",45972855,"Boston's Egleston Sq 2 bdrm condo w/ parking & AC",267,-71.09878,42.31631,5,4,"Jamaica Plain","Entire rental unit","Entire home/apt",2,3,5.58724865840025,1.6094379124341,1.38629436111989,1.09861228866811,0.693147180559945
"1476",45984708,"3 BR|2.5 BA Renovated Home w/Parking Top Location!",606,-71.06682,42.35042,4.91,11,"Bay Village","Entire residential home","Entire home/apt",3,6,6.40687998606931,1.59127394180643,2.39789527279837,1.79175946922805,1.09861228866811
"1477",45998415,"Stunning Charlestown 1BR w/ W/D, Roof Patio, Doorman, by Blueground",166,-71.061592,42.381264,5,1987,"Charlestown","Entire rental unit","Entire home/apt",1,1,5.11198778835654,1.6094379124341,7.59438124255182,0,0
"1478",45998442,"Lux Charlestown 1BR w/ W/D, Roof Patio, Doorman, by Blueground(BOS309 )",202,-71.061592,42.381264,5,1987,"Charlestown","Entire rental unit","Entire home/apt",1,1,5.30826769740121,1.6094379124341,7.59438124255182,0,0
"1479",46005070,"Waterfront Studio | W/D | Pool & Gym | East Boston",344,-71.03953,42.36615,4.27,399,"East Boston","Entire rental unit","Entire home/apt",1,2,5.8406416573734,1.45161382724053,5.98896141688986,0.693147180559945,0
"1480",46005073,"Modern Studio | Pool & Gym | Parking | Boston Pier",344,-71.03961,42.36756,4.63,399,"East Boston","Entire rental unit","Entire home/apt",1,2,5.8406416573734,1.53255686809814,5.98896141688986,0.693147180559945,0
"1481",46006191,"Modern & Clean Studio Apt | Pool & Gym | Boston",331,-71.03944,42.36668,5,399,"East Boston","Entire rental unit","Entire home/apt",1,2,5.80211837537706,1.6094379124341,5.98896141688986,0.693147180559945,0
